,artist,song,link,text
189,Aerosmith,Red House,/a/aerosmith/red+house_20303530.html,"theres a red house over yonder  
thats where my baby stays  
theres a red house over yonder  
thats where my baby stays  
i aint been home to see my baby  
seems like 99 and one half days  
now wait a minute  
i think somethings wrong here  
the key wont unlock this damn door  
now wait a minute  
i think somethings wrong here  
the key wont unlock this fucking door  
something bad just because of it  
my baby dont want me no more  
thats her loss thats my gain  
im gonna head out back yonder i think  
back yonder over the hill  
im gonna head out back yonder i think  
yonder over the hill  
over the hill  
cause if my baby dont  
love me no more  
i know her sister will

"
190,Aerosmith,Remember,/a/aerosmith/remember_10003055.html,"seems like the other day  
my baby went away  
she went away  
across some sea  
  
its been two years or so  
since i saw my baby go  
and then this letter  
came to me  
  
it said   
she found somebody new  
oh lemme think lemme think  
what shall i do  
  
oh no oh no oh no no no no no  
remember  
walking in the sand  
remember  
walking hand in hand  
remember  
the night was so exciting  
remember  
her smile was so inviting  
remember  
and then she touched my cheek  
remember  
with her fingertips  
remember  
softly softly we met with a kiss  
  
whatever happened to  
that girl that i once knew  
that girl that said shed be true  
whatever happened to  
that night i gave her to you  
what will i do with it now  
  
oh no oh no oh no no no no no  
remember  
walking in the sand  
remember  
walking hand in hand  
remember  
the night was so exciting  
remember  
her smile was so inviting  
remember  
and then she touched my cheek  
remember  
with her fingertip  
remember  
softly softly we met with a kiss  
  
whatever happened to  
that girl that i once knew  
that girl that said shed be true  
whatever happened to  
that night i gave her to you  
what will i do with it now

"
191,Aerosmith,Road Runner,/a/aerosmith/road+runner_10002986.html,"ladies and gentlemen  
step right up  
lets all go see the elephant  
  
well im a road runner honey yeah  
  
well im a road runner honey  
and you cant keep up with me  
well im a road runner lover  
and you cant keep up with me  
you got a green light baby  
maybe baby you will see  
  
well move over honey  
baby let me by  
yeah move over honey  
cmon let me by  
im gonna show you baby  
chance is more than your eye  
well eat my dust  
  
lets have a road runner wedding  
and we gotta get it right  
lets have a road runner wedding  
yeah but it cant be white  
wedding bells tomorrow morning  
burn some rubber tonight  
  
joes solo  
  
well im a road runner honey beep beep  
well im a road runner honey beep beep  
yeah im a road runner honey beep beep  
well im a road runner honey beep beep  
well im a road runner  
well im a road runner  
well im a road runner a road runner  
a road runner honey

"
192,Aerosmith,Rocket 88,/a/aerosmith/rocket+88_20004498.html,"yea i think i know  
i really hate it when it gets too slow  
i gotta try and keep myself amused  
i love the way my rocket purrs  
i like it best when i see blurs  
you gotta love to watch me light my fuse  
  
no more lookin back to yesterday  
i got the thing to blow us both away  
all i need is you to navigate  
so come and ride my rocket 88  
  
call it chump change i think not  
cause i got sumpn no one else has got  
its no look like and it aint no protege  
its nuclear my rocket 88  
  
well get down on the darkside of the moon  
and leave a little somthin on the dune  
this home by ten is gonna have to wait  
cause we got a rocket 88  
  
light years honey thats how far well go  
lets fire it up and watch the rockets glow  
gee suit gspot gee i really must admit  
i got my rocket 88 honey this is it  
  
so no more up against the wall  
just come with me and watch the earth get small  
i swear you never will come down at all  
so if you like it in your face  
ill rub your nose into outer space  
and turn into a red hot fireball

"
193,Aerosmith,Rockin' Pneumonia And The Boogie Woogie Flu,/a/aerosmith/rockin+pneumonia+and+the+boogie+woogie+flu_20522807.html,"i want to jump but im afraid ill fall  
i want to holler but the jones too small  
young man really got the hold to it too  
i got the rockin pneumonia and the boogie woogie flu  
  
want some lovin baby that aint all  
i want to kiss her but the girls too tall  
young man really got a hold on it too  
i got the rockin pneumonia and the boogie woogie flu  
  
i want to scream i want you all to know  
i would be runnin but my feets are too slow  
young man really got a hold on it too  
i got the rockin pneumonia and the boogie woogie flu  
  
baby callin me now hurry home  
i know shes leavin cause im takin too long  
young man really got a hold on it too  
i got the rockin pneumonia and joe perry too oh  
  
want some lovin baby that aint all  
i want to kiss her but the girls too tall  
young man really got a hold on it too  
i got the rockin pneumonia and the boogie woogie flu  
  
i want to scream i want to scream  
young man really got a hold on it too  
i got the rockin pneumonia whats the matter with you

"
194,Aerosmith,Round And Round,/a/aerosmith/round+round_20004274.html,"if you believe in me  
like i believe in you  
you wouldnt be tellin me things  
that werent exactly true  
  
now everything changes  
aint got nothing to say  
im having the strangest feeling baby  
i cant remember my name  
  
cause the life ive been livin  
and the love ive been givin  
will be sure to send you spinnin  
with your feet never touching the ground  
goin round n round  
  
when it was one for all  
and it was all for one  
and everything that we did  
never bothered anyone  
  
now everything changes  
aint nothing the same  
im having the strangest feeling baby  
i cant remember my name  
  
cause the life ive been livin  
and the love ive been givin  
will be sure to send you spinnin  
with your feet never touching the ground  
goin round n round  
  
can you remember the days  
when you were sweet sixteen  
and always followed the ways  
of someone elses dream  
  
look here  
now everything changes  
aint nothing the same  
im having the strangest feeling baby  
i cant remember my name  
  
goin round n round n round n round

"
195,Aerosmith,Same Old Song And Dance,/a/aerosmith/same+old+song+dance_20004140.html,"get yourself cooler lay yourself low  
coincidental murder with nothing to show  
when the judges constipation go to his head  
and his wifes aggravation youre soon enough dead  
its the same old story same old song and dance my friend  
its the same old story same old song and dance my friend  
  
gotcha with the cocaine they found with your gun  
no smoothy face lawyer to getcha undone  
say love aint the same on the south side of town  
you could look but you aint gonna find it around  
its the same old story same old song and dance my friend  
its the same old story same old story  
same old song and dance  
  
fate comes aknockin doors start lockin  
your old time connection change your direction  
aint gonna change it cant rearrange it  
cant stand the pain when its all the same to you my friend  
  
when youre low down and dirty from walkin the street  
with your old hurdygurdy no one to meet  
say love aint the same on the south side of town  
you could look but you aint gonna find it around  
its the same old story same old song and dance my friend  
its the same old story same old story  
same old song and dance

"
196,Aerosmith,Scream In Pain,/a/aerosmith/scream+in+pain_20004499.html,"its deep insignus  
that knows me well  
its all around me  
my mind can tell  
  
and all the children  
they know my name  
they scream forever  
i know the pain  
  
oh feel the pain  
oh feel the pain  
oh feel the pain  
oh feel the pain  
  
its a sleep insignus  
that knows me well  
shes got the fever  
shes hot as hell  
  
and all the children  
they know my name  
when night is coming  
theyll scream in pain  
  
oh scream in pain  
oh scream in pain  
oh scream in pain  
oh scream in pain  
  
yayaya

"
197,Aerosmith,Seasons Of Wither,/a/aerosmith/seasons+of+wither_20004416.html,"blues hearted lady sleepy was she  
love for the devil brought her to me  
tears of a thousand drawn to her sin  
seasons of wither holdin me in  
  
ooh woe is me i feel so badly for you  
ooh woe is me i feel so sadly for you  
in time bound to lose your mind  
live on borrowed time  
take the wind right out of your sail  
  
fireflies dance in the heat of  
hound dogs that bay at the moon  
my ship leaves in the midnight  
cant say ill be back too soon  
  
they awaken far far away  
heat of my candle show me the way  
tears of a thousand drawn to her sin  
seasons of wither holdin me in  
  
ooh woe is me i feel so badly for you  
ooh woe is me i feel so sadly for you  
in time bound to lose your mind  
live on borrowed time  
take the wind right out of your sail

"
198,Aerosmith,Sedona Sunrise,/a/aerosmith/sedona+sunrise+pump+demo_20185659.html,"i was a city boy  
caught up in a city way  
a nitty gritty boy  
was out all night  
and always gettin blown away  
  
chorus  
there aint no breeze to cool the heat of love  
  
she was a city girl  
with no responsibility  
a pretty little city girl  
all fired up and whats  
that got to do to me  
  
chorus  
  
its as clear as a  
sunrise in sedona  
just what it is  
thats blowin in the wind  
its the fire in her eyes  
its the tear when she cries  
its the heat when i fall on my kneesyeah  
that im thinkin of  
  
chorus  
  
its as clear as a  
sunrise in sedona  
just what it is  
thats blowin in the wind  
its the fire in her eyes  
its the tear when she cries  
its the heat when i fall on my knees  
that im thinkin of  
  
chorus

"
199,Aerosmith,"Shame, Shame, Shame",/a/aerosmith/shame+shame+shame_10002987.html,"shame shame shame on you miss roxy  
shame shame shame on you miss roxy  
shame shame shame on what you done yeah  
  
you made me sweaty  
talkin i was skin and bones  
you cause your lovers grief  
oh look at me now  
  
shame shame shame on you miss roxy thats right  
shame shame shame on you miss roxy  
shame shame a shame on what you done  
you know what ya done  
you wanna butt  
you wanna what  
you want to hey hey hey hey  
  
yeah well i was offered dice  
i gavem a touchin hymn  
but then the game broke a loose  
oh you were the reason  
  
shame shame shame on you miss roxy  
yeah shame shame shame on you miss roxy  
shame shame shame on what you done hey hey hey hey  
  
and now youre talkin back  
well i can tell your plan  
you oughta eat my words down on your knees  
  
shame shame shame on you miss roxy  
yeah yeah yeah yeah shame shame shame on you miss roxy  
shame shame a shame on what you done well  
  
shame shame a shame on you miss roxy  
shame shame shame shame  
shame shame shame shame you shame on you  
shame on what you done yeah  
shame shame shame on what you done who yeah who yeah yeah

"
200,Aerosmith,She's On Fire,/a/aerosmith/shes+on+fire_20004251.html,"oooh shes on fire  
oooh shes on fire  
hot to trot shes a bit insane  
little bit a pleasure  
with a little bit a pain  
i got to be smokin  
so i know without a doubt  
where theres smoke theres fire  
so i gotta boot it out  
say oooh shes on fire  
oooh shes on fire  
homely child with a hang down lip  
starved for love and companionship  
little by little catchin up to me  
shes more of a woman  
then i thought shed be to meyeah  
hungry girl shes the skinniest thing  
shes sayin the word im losin sting   
shes on fire  
she hung my head in a guillotine  
shes my flame shes a wettin my dream  
shes on fire  
oooh shes on fire  
oooh shes on fire  
oooh shes on fire  
oooh shes on fire

"
201,Aerosmith,Shut Up And Dance,/a/aerosmith/shut+up+dance_20004289.html,"talk is cheap shut up and dance  
dont get deep shut up and dance  
love has got me down  
the weight is all around  
so you lend a hand to peace on earth  
heres my piece now whats it worth  
yea but its all right  
when you cant define the crime  
then life aint worth a dime  
when they take away everything you got  
and they rub your nose in the funky spot  
not without a fight  
when you work your fingers to the bone  
and what does that get younothing  
if in a crowd of people  
youre still alone i hope that tells you something  
the road to heaven is paved in hell  
and it makes you wonder  
why youre here at all  
check out the shape of your circumstance  
he wears the dress and she wears the pants  
here comes jill and she needs romance  
but you cant do jack so shut up and dance  
sex is like a gun  
you aim you shoot you run  
when youre splittin hairs with mr clean  
it like gettin head from a guillotine  
and the night has just begun  
talk is cheap shut up and dance  
dont get deep shut up and dance

"
202,Aerosmith,Sick As A Dog,/a/aerosmith/sick+as+a+dog_20004344.html,"please i just got to talk to you  
please well keep your head out of the loo  
please were a long long way from home  
please youd turn a young mans face to stone  
  
chorus  
sick as a dog whats your story  
sick as a dog a cat got your tongue  
sick as a dog youll be sorry  
sick as a dog cause youre really aint that young  
  
please you were much to my surprise  
please youre a lady in disguise  
please youre the only friend i got  
please youre the last to see me rot  
  
please its a shame youre so refined  
please she was the last thing on my mind  
please dont be late to take it light  
please youre gonna bay into the night  
  
say goodnight

"
203,Aerosmith,Sight For Sore Eyes,/a/aerosmith/sight+for+sore+eyes_20004262.html,"goin downtown goin down goin down  
neath the city eatin ground round  
underground is pretty gritty  
i turned the screw she held the light  
thats when i knew she was a  
  
sight for sore eyes  
she was a sight for sore eyes  
  
playin no fair sleepin under stairs  
downtowns a pity takin fair square  
under where its pretty gritty  
i turned the screw she held the knife  
  
oh holy jesus shes a sight for sore eyes  
sight for sore eyes  
shes a nitty grutty  
  
turnin in style walk a mile for your titty  
naked foul while under there  
under where its pretty gritty  
hey dont you know people  
shes a love lust hussy  
she left oh she rust me  
dear old girl  
she was a sight for sore eyes  
but she was sittin pretty  
a sight for sore eyes  
she was a nitty gritty  
sight for sore eyes  
  
peeled back and parted  
even at the start it was delight or demise  
i feel like a leopard king  
sight for sore eyes  
she was a sight for sore eyes

"
204,Aerosmith,Somebody,/a/aerosmith/somebody_20004214.html,"i need a lady not somebody shady  
need someone to be close to  
somebody cozy not somebody nosey  
help me see my whole day through  
  
someone to share the load  
somebody to walk the road i live on live  
  
good lord send me good lord mend me  
send me down someone for me  
said i wont be choosy  
you could send me a floosy  
send me anybody you please  
somebody say you will  
somebody further still  
somebody some somebody for me  
now wont you send me somebody  
yeah somebody  
  
wont you send me somebody  
now wont you send me somebody  
well call for somebody  
scream loud and bloody  
call woman woman come on to me  
save for tomorrow  
share all your sorrow  
misery enjoys company  
yes it does yes it does

"
205,Aerosmith,Something,/a/aerosmith/something_21049335.html,"youre making me wait like theres no tomorrow  
youre taking from me what i cant beg or borrow  
  
theres something that tells me that life has changed  
theres something that tells me this isnt a game  
theres something that tells me that youll hit the floor  
theres something that tells me  
that you got everything you need but all you want is more  
  
you know there was dreams i had in my corner  
i made you a dollar you gave a quarter  
  
theres something that tells me that life has changed  
theres something that tells me this isnt a game  
theres something that tells me that youll hit the floor  
theres something that tells me  
that you got everything you need but all you want is more  
  
yeah  
  
yeah  
  
theres something that tells me that life has changed  
theres something that tells me this isnt a game  
theres something that tells me that youll hit the floor  
theres something that tells me  
that you got everything you need but all you want is more

"
206,Aerosmith,Something's Gotta Give,/a/aerosmith/somethings+gotta+give_20004374.html,"cyberotic head explode  
information overload  
and i just cant take anymore  
and im gonna break  
somethings gotta give  
tell me when to turn the screw  
does the noise in my head bother you  
somethings gotta give  
comic books are comin true  
does the noise in my head bother you  
digerotic mass appeal  
feels like flesh but tastes unreal  
and im gonna break  
somethings gotta give  
tell me when to turn the screw  
does the noise in my head bother you  
somethings gotta give  
dont you like it  
tell me true  
does the noise in my head bother you  
somethings gotta give  
hold your breath til you turn blue  
does the noise in my head bother you  
somethings gotta give  
comic books are comin true  
does the noise in my head bother you  
if love that seemed to fall from grace  
was sitting on your interface  
your megahertz she cant forgive  
your love it died before you ever lived  
somethings gotta give  
tell me when to turn the screw  
does the noise in my head bother you  
somethings gotta give  
dont you like it  
tell me true  
does the noise in my head bother you  
somethings gotta give  
hold your breath til you turn blue  
does the noise in my head bother you  
somethings gotta give  
comic books are comin true  
does the noise in my head bother you

"
207,Aerosmith,Spaced,/a/aerosmith/spaced_20004296.html,"spaced in time child of nine  
doin twenty years on the way  
fire and steel earth unreal  
find another planet to stay  
papa died ma survived  
tellin me about her ordeal  
and the soul she could not feel  
cause they made her so unreal  
lightnin years disappears  
twenty million years on my brain  
synthesize overrides  
tryin to keep from goin insane  
and my soul i can not feel  
cause they made me so unreal  
spaced enough to know i feel theres nothin out there  
spaced enough to know i feel i really dont care  
spaced enough to feel im really losin my mind  
and im never never never never ever goin back  
im off the track no one even knows im alive  
spaced without a trace  
waitin for the word to arrive  
im the last man to survive

"
208,Aerosmith,Spiderman Theme,/a/aerosmith/spiderman+theme_20644486.html,"spiderman spiderman  
does whatever a spider can  
spins a web any size  
catches thieves just like flies  
  
look out here comes the spiderman  
  
is he strong listen bud  
hes got radioactive blood  
can he swing from a thread  
no escape from his spiderweb  
  
look out there goes the spiderman  
  
when chill meets the night  
at the scream of a crime  
like a stream of light  
he arrives just in time  
look out life is a great big bangup  
wherever there is a hangup  
youll find the spiderman

"
209,Aerosmith,St. John,/a/aerosmith/st+john_10003139.html,"come on boy the tape is rollin  
one two one two two two two  
john was bad  
he gave it everything he had  
john he prayed  
for all the people ever made  
john was cool  
he never did no after school  
late at night when he praised the lord  
he laid his hands down upon the bloody sword  
john st john be cool  
tell the people  
they follow you  
they follow you  
but every night when he praised the lord  
he laid his hands down upon the bloody sword  
lay down upon the sword  
lay down upon the sword  
lay down upon the sword  
lay down your bloody sword  
john st john be cool  
tell the people  
they follow you  
john st john be cool  
tell the people  
they follow you  
late at night when he praised the lord  
he lay his hands down upon the bloody sword  
laid down upon the sword  
down down upon the sword  
laid down upon the sword  
gettin down upon the sword  
laid down upon the sword  
laid it down upon the sword  
laid down upon the sword  
late night tv roared  
come on boy the tape is rollin  
one two one two two two two  
john was bad  
he gave it everything he had  
john he prayed  
for all the people ever made  
john was cool  
he never did no after school  
late at night when he praised the lord  
he laid his hands down upon the bloody sword  
john st john be cool  
tell the people  
they follow you  
they follow you  
but every night when he praised the lord  
he laid his hands down upon the bloody sword  
lay down upon the sword  
lay down upon the sword  
lay down upon the sword  
lay down your bloody sword  
john st john be cool  
tell the people  
they follow you  
john st john be cool  
tell the people  
they follow you  
late at night when he praised the lord  
he lay his hands down upon the bloody sword  
laid down upon the sword  
down down upon the sword  
laid down upon the sword  
gettin down upon the sword  
laid down upon the sword  
laid it down upon the sword  
laid down upon the sword  
late night tv roared

"
210,Aerosmith,Stop Messin' Around,/a/aerosmith/stop+messin+around_20004500.html,"baby please stop messin round  
youll be messin around all the time  
baby please stop messin around  
youll be messin around all the time  
if you dont stop messin round  
youll be somebodys friend  
instead of mine yes sir  
  
youre rockin the temperature  
my babys cherry red  
youre rockin so hard  
i fall right out of bed  
  
i said  
baby please stop messin round  
youll be messin around all the time  
if you dont stop messin round  
youll be somebodys friend  
instead of mine  
  
youre rockin the temperature  
my babys cherry red  
youre rockin so hard  
i fall right out of bed  
  
i said  
baby please stop messin round  
youll be messin around all the time  
if you dont stop messin round  
youll be somebodys friend  
instead of mine

"
211,Aerosmith,Sunny Side Of Love,/a/aerosmith/sunny+side+of+love_21049337.html,"you hear them people talking  
about the man above  
theres too much talking trash  
and not enough love  
  
now i believe in rainbows  
i gotta make it clear  
that i told everyone you know  
that you were my idea  
  
youre the love of my life and a keeper  
head over heels and a were falling deeper  
i got a feeling its time and so maybe i got  
that something in mind so baby  
  
take me to your sunny side of love  
thats right where we belong  
take me to your sunny side of love  
  
youre one of a kind girl  
and i just cant get enough  
a needle in a haystack  
a diamond in the rough  
  
your perfect imperfections  
you know you got that right  
its all that loving all day long  
keeps me up all night  
  
no doubt about it she rhymes for no reason  
were talking love yeah the kind you know shes in  
you want a kiss and you know that you ought to  
yeah you cant miss and you know youve got to  
  
take me to your sunny side of love  
thats right where we belong  
take me to your sunny side of love  
you know that it wont take long  
take me to your sunny side of love  
  
youre the love of my life and a keeper  
head over heels and a were falling deeper  
i got a feeling its time and so maybe i got  
that something in mind so baby  
  
take me to your sunny side of love  
thats right where we belong  
take me to your sunny side of love  
you know that it wont take long  
take me to your sunny side of love  
yeah  
take me to your sunny side of love

"
212,Aerosmith,Sunshine,/a/aerosmith/sunshine_20004308.html,"i sold my soul for a one night stand  
i followed alice into wonderland  
i ate the mushroom and i danced with the queen  
yeah we danced in between all the lines  
i followed daylight right into the dark  
took to the hatter like a walk in the park  
but then i met her yeah she felt so right  
no child of the night yeah was she  
they called her sunshine  
the kind that everybody knowsyeah yeah  
sunshine  
she finer than a painted roseyeah yeah  
sunshineyeah  
her kind of loves what i adore  
what kind of trouble am i in for  
my kinda heaven lies at hells back door  
and i got more than i need  
cuz i need sunshine  
the kind that everybody knowsyeah yeah  
my sunshine  
she finer than a painted roseyeah yeah  
sunshineyeah  
fffffi got the karma but it dont come free  
ill chase that rabbit up her booty tree  
the caterpillars tryin to cop a plea  
but the smoke aint got nothin on me  
ya gotta have my sunshine  
the kind that everybody knowsyeah yeah  
the sunshine  
she finer than a painted roseyeah yeah  
sunshine  
the kind that everybody knowsyeah yeah  
my sunshine  
she finer than a painted rose yeah yeah  
sunshine  
sunshineyeah

"
213,Aerosmith,Sweet Emotion,/a/aerosmith/sweet+emotion_20004475.html,"sweet emotion  
sweet emotion  
  
you talk about things that nobody cares  
youre wearing out things that nobody wears  
youre calling my name but i gotta make clear  
i cant say baby where ill be in a year  
  
yeah yeah yeah yeah  
  
when some sweet hog mama with a face like a gent  
said my get up and go mustve got up and went  
well i got good news shes a real good liar  
cause the backstage boogie set your pants on fire  
  
yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah  
  
sweet emotion  
sweet emotion  
  
when i pulled into town in a police car  
your daddy said i took it just a little too far  
youre telling me things but your girlfriend lied  
you cant catch me cause the rabbit done died  
yes it did  
  
you stand in the front just a shakin your ass  
ill take you backstage you can drink from my glass  
your telling me things i can sure understand  
cause a month on the road an ill be eating from your hand

"
214,Aerosmith,Take It Easy,/a/aerosmith/take+it+easy_20004502.html,"everybody talkin bout what it is and what it aint  
what kinda house and what kinda paint  
everybody seems to be steppin in time  
but its much too fast and i gotta remind ya  
  
ooooo we gotta take it easy  
ooooo we gotta take it easy  
  
old kinda feelings saturday nights  
god im afraid n gotta pull out the stops  
everybody seems to be marchin in time  
but its much too fast and i gotta remind ya  
  
ooooo we gotta take it easy  
ooooo we gotta take it easy yeah  
  
new kid smokin in a bar tonight  
who be pullin on a peace pipe  
where you sit is where its at  
gotta get off your ass cause youre gettin too fat  
  
ooooo we gotta take it easy  
ooooo gotta take it easy  
  
ooooo we gotta take it easy  
ooooo we gotta take it easy  
  
sweepin up the tombs with your paranoid yups  
later hop the stores when you clean your cups  
everybodys livin in the middle of the line  
but its much too much and i gotta remind ya  
  
ooooo better take it easy  
ooooo we better take it easy  
ooooo you better take it easy  
  
dont do it  
  
dont do gotta take it easy  
gotta gotta take it easy  
gotta gotta take it easy  
gotta take it ea  
  
ooooo we gotta take it easy  
we gotta take it easy  
ooooo gotta take it i gotta take it  
i gotta take it i gotta take it  
  
old kinda feelings saturday nights  
god im afraid gotta pull out the stops  
everybody seems to be marchin in time  
but its much too fast and i gotta remind you  
  
ooooo we gotta take it easy

"
215,Aerosmith,Taste Of India,/a/aerosmith/taste+of+india_20004375.html,"god i love the sweet taste of india  
lingers on the tip of my tongue  
gotta love the sweet taste of india  
blame it on the beat of the drum  
  
god i love the sweet taste of india  
lingers on the tip of my tongue  
gotta know that whats gotten into you  
any cat man do when its done  
  
yeah shes got that kind of love incense  
that lives in her back room  
and when it mixes with the funk my friend  
it turns into perfume  
  
when you are born  
youre afraid of the darkness  
then youre afraid of the light  
but im not afraid  
when i dance with my shadow  
  
this time im gonna get it right  
to think of what ill get tonight  
just lookin for a little taste  
a taste of india  
shell steal the smile right off your face  
  
her yin and yang  
is just the thing  
shes unpredictable my friend  
  
god i love the sweet taste of india  
lingers on the tip of my tongue  
gotta know that whats gotten into you  
any cat man do when its done  
  
its like your first taste love of vindaloo  
that sets your heart on fire  
and if you let her stuff get into you  
it will be all that you desire  
  
when you make love to  
a sweet tantric priestess  
you drink in the bliss of delight  
but im not afraid  
when i dance with her shadow  
  
this time im gonna get it right  
shes gonna wake my appetite  
just lookin for a little taste  
a taste of india  
shell steal the smile right off your face  
  
she a friend of mine  
she a concubine  
the sweetest wine  
i gotta make her mine  
  
god i love the sweet taste of india  
lingers on the tip of my tongue  
gotta love the sweet taste of india  
blame it on the beat of the drum  
  
god i love the sweet taste of india  
lingers on the tip of my tongue  
gotta know that whats gotten into you  
any cat man do when its done  
  
just think of what ill get tonight  
shes gonna wake my appetite  
just lookin for a little taste  
a taste of india  
shell steal the smile right off your face  
  
yow yow

"
216,Aerosmith,Temperature,/a/aerosmith/temperature_10002995.html,"my baby gimme high temperature  
my baby gimme high temperature  
101 when we kiss and dance  
102 with a midnight romance  
103 4 and 5 it get to hot to stay alive  
  
my baby gimme high temperature  
my baby gimme high temperature  
when i see her coming down the street  
i be the fever giver high to the beat  
103 4 and 5 it get to hot to stay alive  
  
my baby gimme high temperature  
my baby gimme high temperature  
97 98 is just a false alarm  
my temperature 105 when i hold her in my arms  
103 4 and 5 it get to hot to stay alive

"
217,Aerosmith,The Farm,/a/aerosmith/the+farm_20004376.html,"its not a place you can get to  
by a boat or a trainits far  
far awaycharliei have a  
feeling were not in kansas anymore  
oaahh  
theres a cockroach in my coffee  
theres a needle in my arm  
and i feel like new york city  
get me to the farm  
get me to the farm  
get me to the farm  
get me to the farm  
somebody get me to the farm  
i got terminal uniqueness  
im an egocentric man  
i get caught up in my freakness  
but i aint no peter pan  
get me to the farm  
get me to the farm  
get me to the farm  
get me to the farm  
get me  
buckle up straightjack  
insanity is such a drag  
jellybean thorazine  
transcendental jet lag  
sanity i aint gonna  
feeling like a pifiata  
sucker punch blow lunch  
mother load pigeonhole  
im feeling like im gonna explode  
yeah i wanna shave my head and  
i wanna be a hare krishna  
tattoo a dot right on my head  
heh heh  
and the prozac is my fixer  
i am the living dead  
follow the yellow brick road  
follow the yellow brick road  
take me to the farm  
take me to the farm  
somebody get me to the farm  
somebody take me to the farm  
take me to the farm  
take me to the farm  
somebody take me to the farm  
somebody take me to the farm  
take me to the farm  
take me to the farm  
take me to the farm  
buckle up straightjack  
insanity is such a drag  
jellybean thorazine  
transcendental jet lag  
sanity i aint gonna  
feeling like a pifiata  
sucker punch blow lunch  
motherload pigeonhole  
im feeling like im gonna explode  
yeah i wanna shave my head and  
i wanna be a hare krishna  
tattoo a dot right on my head  
heh heh  
and the prozac is my fixer  
i am the living dead  
take me to the farm  
take me to the farm  
somebody get me to the farm  
wake up honeythen im sure to  
get a brain uh huh

"
218,Aerosmith,The Grind,/a/aerosmith/the+grind_10002993.html,"i never thought a first time love would ever last  
how could a kiss like that  
knock me flat on my ass  
  
the burning bed  
the roses dead  
and now im dancing with myself  
  
yeah  
im missing you  
just like you want me to  
you made me trip into the grind  
now i cant get you off of my mind  
  
yeah  
your sweet talking hip shaking wobble gonna blow a man away  
kiss butt and guess what  
even double crossin dogs have their day ha  
so forget about regret about youre right i aint afraid to say  
  
yeah im missing you  
just like you want me to  
you made me trip into the grind  
now i cant get you off  
  
and the more i try  
leads to the same old why  
you made me slip into the grind  
now i cant get you off of the cloud we was on  
and now its all gone  
tell me why why why why  
why aint i getting through  
aint no lie there out of love love love  
  
tell me was it good for you  
  
tell me what you want  
  
yeah cause im missing you  
just like you knew id do  
you made me trip into the grind  
now i cant getchoo off  
and i know i tried  
leads to the same old why  
you made me trip into the grind  
now i cant cant cant get you  
get you repeat x4  
get you repeat x3  
  
off of my mind

"
219,Aerosmith,The Hand That Feeds,/a/aerosmith/the+hand+that+feeds_20004218.html,"doctor doctor doctor  
please doctor doctor please  
doctor doctor doctor  
feel like a old disease  
doctor doctor doctor  
get your sweet ass off the floor  
doctor doctor doctor  
i cant refuse any loose hearted lady anymore  
  
i scream your name into the crowd  
you feel the flame but you aint proud  
maybe your attitude aint right  
so all thats left for me to do is bite  
the hand that feeds me  
feeds me  
  
doctor doctor doctor  
doctor doctor please  
  
all things you put me through  
what the hell you want me to  
do all the things that uncle john needs  
i aint the dog that bites the hand that feeds me  
  
in the middle of with a spittle of  
et tu like birds of a feather  
when another day love another way  
push shove make love play  
never never never ever  
never ever never ever  
na na na na na  
  
doctor doctor doctor  
please do awhat you can  
doctor doctor doctor  
would you please give my life a hand  
  
all things you put me through  
what the hell you want me to  
do all the things that uncle john needs  
i aint the dog that bites the hand that feeds me yeah  
  
doctor doctor doctor  
please doctor doctor please  
doctor doctor doctor  
doctor doctor doctor doctor doctor  
doctor doctor doctor doctor doctor  
doctor doctor doctor doctor doctor

"
220,Aerosmith,The Hop,/a/aerosmith/the+hop_20004253.html,"thinkin bout the night life  
in the ladies powder room  
brothers like a howlin wolf in the light of the silvery moon  
joeys like a pavlos dog when he starts to salivate  
a hardly man himself is hard to shake his rattle snake  
  
me i got a brand new babe  
you know something just aint right  
i say yeah yeah  
cant stop rockin tonight  
  
hangin at the shopping mall  
with a watchman full of sash  
leave your smile outside the door  
cause the kids be kicking ass  
my old boot heels be smokin  
you really got to understand  
were burning down the town tonight  
when the new shit hits the fan  
  
me i got a brand new babe  
you know something just aint right  
i say yeah yeah  
cant stop rockin tonight  
  
yeah yeah cant stop rockin tonight  
lyin on your back tonight  
watch the moon eclipse  
maybe eatin out tonight  
but ya just aint leavin tips  
so you best watch out what you do  
and who you do it with  
cause youll be kickin ass tonight  
with the boys in aerosmith

"
